"|","|__$date","|__$oid","_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","","HY-VEE","","","","HYV KETTLE CHIP ORIG","3.69","3.69","","3.69","","HYV KETTLE CHIP ORIG","","","","","","","","1178","3.69","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HY-VEE","","754502285808","","Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips","1.67","1.67","","1.67","","HYV KETTLE PUB MUSTA","","","","","","","","1179","1.67","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HY-VEE","","754500355602","","Hy-Vee Seasoned Croutons","1.79","1.79","","1.79","","HYV SEASONED CROUTON","","","","","","","","1181","1.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KASHI","","","","KASHI GOFLOW CINN CR","3.77","3.77","","3.77","","KASHI GOFLOW CINN CR","","","","","","","","1182","3.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KASHI","","018627030010","True","Kashi Granola Bars - Chewy Honey Almond Flax","3.77","3.77","","3.77","","KASHI GOPLAY HNY ALM","","","","","","","","1183","3.77","","","","","1","NATURE VALLEY CHEWY BARS","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","LIPTON","","041000004087","","Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz","1.99","1.99","","1.99","LIPTON RECIPE SECRETS","LIPTON BEEFY ONION","","","","","","","","1184","1.99","19.9","","5332f5f6e4b03c9a25efd0b4","","1","LIPTON RECIPE SECRETS","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","NATURE'S PATH ORGANIC","","058449450023","","NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ","3.99","3.99","","3.99","","NATURES PATH OF OATS","","","","","","","","1187","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","FRSH BNLS PORK LOIN","4.56","4.56","","4.56","","FRSH BNLS PORK LOIN","","","","","","","","1191","4.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HILLSHIRE FARM","OSCAR MAYER SAUSAGE LINK","044500341720","","Hillshire Farm - Turkey Polska Kielbasa 13.00-oz","3.99","3.99","","3.99","","HILLS TRKY POLSKA KI","","","","","","","","1192","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","HY-VEE","","","","HYV EXTRA SHARP CHDD","4.99","4.99","","4.99","","HYV EXTRA SHARP CHDD","","","","","","","","1193","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","JUST BARE","","024105590051","","JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ","6.99","6.99","","6.99","JUST BARE FRESH CHICKEN BREAST FILETS","JUST BARE CKN BREAST","","","","","","","","1194","6.99","","","","","1","JUST BARE FRESH CHICKEN BREAST FILETS","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000604647","True","KRAFT Cheese - Pasteurized Prepared American Singles","3.29","3.29","","3.29","KRAFT SINGLES","KRAFT AMER SINGLES","","","","","","","","1195","3.29","","","","","1","SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER","5e7cf838f221c312e698a628","","","","","","","","",""
"","","","","","","","","","","","","","","","LAURA'S LEAN BEEF","","21251000000","","Laura's Lean Beef Ground Beef 93% Lean & Natural","5.99","5.99","","5.99","","LEAN GRND BF 93% 7%","","","","","","","","1196","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","DOLE","","071430010051","","DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ","3.49","3.49","","3.49","","DOLE VERY VEGGIE SLD","","","","","","","","1199","3.49","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","GREEN GIANT","","","","GG KLONDIKE GOLDUST","3.99","3.99","","3.99","","GG KLONDIKE GOLDUST","","","","","","","","1200","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Green Bell Peppers","0.77","0.77","","0.77","","GREEN BELL PEPPERS","","","","","","","","1201","0.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HARVEST SNAPS","","071146002487","","CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ","1.25","1.25","","1.25","","HRVST SNAPS BLACK PE","","","","","","","","1202","1.25","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Organic Baby Spinach","1.88","1.88","","1.88","","JOSIES ORG BABY SPIN","","","","","","","","1204","1.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MONTEREY SLCD BABY B","2.50","2.50","","2.50","","MONTEREY SLCD BABY B","","","","","","","","1205","2.50","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","PINATA APPLES","0.88","0.88","","0.88","","PINATA APPLES","","","","","","","","1207","0.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Flank Steak","12.99","12.99","","12.99","","FSA 31191719064 OTC","","","","","","","","1211","12.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Flushable Wipes","11.99","11.99","","11.99","","FSA 04902289613","","","","","","","","1214","11.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","HY-VEE PREM DISTILLE","0.99","0.99","","0.99","","HY-VEE PREM DISTILLE","","","","","","","","1218","0.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MISSION TORTILLA TRI","2.99","2.99","","2.99","","MISSION TORTILLA TRI","","","","","","","","1219","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TOSTITOS MED SALSA","2.98","2.98","","2.98","","TOSTITOS MED SALSA","","","","","","","","1220","2.98","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","ADVIL IBUPROFEN LIQU","4.99","4.99","","4.99","","ADVIL IBUPROFEN LIQU","","","","","","","","1223","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1224","26.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","COS SARDINES WATER","0.99","0.99","","0.99","","COS SARDINES WATER","","","","","","","","1228","0.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","OSCAR SARDINES 2LAY","3.34","3.34","","3.34","","OSCAR SARDINES 2LAY","","","","","","","","1229","3.34","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RICE-A-RONI","","015300430594","True","Rice-A-Roni Rice Pilaf","2.38","2.38","","2.38","","RICE A RONI RICE PIL","","","","","","","","1230","2.38","","","","","2","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","STARKIST","","","","STARKIST CHUNK LT TU","0.92","0.92","","0.92","","STARKIST CHUNK LT TU","","","","","","","","1232","0.92","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TOSTITOS MED SALSA","3.99","3.99","","3.99","","TOSTITOS MED SALSA","","","","","","","","1233","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TC NCTN GUM 2MG COOL","36.99","36.99","","36.99","","TC NCTN GUM 2MG COOL","","","","","","","","1236","36.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","PREV FRZN ALASKAN SO","15.67","15.67","","15.67","","PREV FRZN ALASKAN SO","","","","","","","","1239","15.67","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1243","26.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.96","13.96","","13.96","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1244","13.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","14.05","14.05","","14.05","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1248","14.05","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","8.00","8.00","","8.00","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1252","8.00","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","6.70","6.70","","6.70","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1256","6.70","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","8.12","8.12","","8.12","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1260","8.12","81.2","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","6.77","6.77","","6.77","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1264","6.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","12.30","12.30","","12.30","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1296","12.30","","","","","6","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","DORITOS NACHO CHEESE, 28.5 OZ","4.61","4.61","","4.61","","DORITOS NACHO CHEESE, 28.5 OZ","","","","","","","","1300","4.61","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","PEPSI COLA, 12 OZ. CAN","1.20","1.20","","1.20","","PEPSI COLA, 12 OZ. CAN","","","","","","","","1303","1.20","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","3.90","3.90","","3.90","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1307","3.90","39.0","","550b2565e4b001d5e9e4146f","","1","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL S SAUSAGE MUSHROOM PIZZA","13.08","13.08","","13.08","","EMIL S SAUSAGE MUSHROOM PIZZA","","","","","","","","1310","13.08","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 LFT TT","11.36","11.36","","11.36","","KLARBRUNN 12PK 12 LFT TT","","","","","","","","1316","11.36","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","5.98","5.98","","5.98","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1320","5.98","59.8","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","4.06","4.06","","4.06","BEN AND JERRYS ICE CREAM","BEN & JERRY S CHUNKY MONKEY PINT","","","","","","","","1325","4.06","40.6","","5332f5f6e4b03c9a25efd0b4","","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","5.18","5.18","","5.18","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1328","5.18","51.8","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","6.55","6.55","","6.55","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1365","6.55","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY S CHUNKY MONKEY PINT","20.75","20.75","","20.75","","BEN & JERRY S CHUNKY MONKEY PINT","","","","","","","","1368","20.75","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","10.52","10.52","","10.52","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1372","10.52","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","7.52","7.52","","7.52","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1376","7.52","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","DORITOS","","028400643061","","DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ","4.81","4.81","","4.81","DORITOS NACHO CHEESE MULTI SERVE","DORITOS NACHO CHEESE, 28.5 OZ","","","","","","","","1380","4.81","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","DORITOS NACHO CHEESE MULTI SERVE","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY' S CHUNKY MONKEY PINT","15.09","15.09","","15.09","","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1419","15.09","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","7.56","7.56","","7.56","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1423","7.56","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY' S CHUNKY MONKEY PINT","28.70","28.70","","28.70","","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1427","28.70","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","2.20","2.20","","2.20","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1431","2.20","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","4","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL S SAUSAGE MUSHROOM PIZZA","6.50","6.50","","6.50","","EMIL S SAUSAGE MUSHROOM PIZZA","","","","","","","","1471","6.50","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY S CHUNKY MONKEY PINT","19.24","19.24","","19.24","","BEN & JERRY S CHUNKY MONKEY PINT","","","","","","","","1474","19.24","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","3.11","3.11","","3.11","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1478","3.11","31.1","","550b2565e4b001d5e9e4146f","","1","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","6.00","6.00","","6.00","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1481","6.00","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","4","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","7.17","7.17","","7.17","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1515","7.17","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY' S CHUNKY MONKEY PINT","4.53","4.53","","4.53","","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1519","4.53","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","6.75","6.75","","6.75","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1522","6.75","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","BEN & JERRY' S CHUNKY MONKEY PINT","13.68","13.68","","13.68","","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1525","13.68","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","6.20","6.20","","6.20","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1529","6.20","62.0","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
